2009.446575,3448,75,56,84,28,60,81,82,69,43,17
2009.468493,3456,78,58,84,30,67,80,83,68,49,18
2009.490411,3464,79,64,83,30,70,78,83,67,53,20
2009.512329,3472,78,71,83,30,70,74,83,66,56,21
2009.534247,3480,78,76,83,30,68,71,84,67,61,21
2009.556164,3488,78,83,81,30,67,70,86,70,67,22
2009.578082,3496,79,87,82,30,66,74,87,71,75,20
2009.6,3504,80,88,82,30,62,78,87,73,83,21
2009.621918,3512,80,88,83,31,56,80,86,72,87,19
2009.643836,3520,81,87,82,32,49,79,84,73,90,19
2009.665753,3528,79,85,81,32,45,76,85,73,88,20
2009.687671,3536,78,80,82,32,41,74,85,71,84,19
2009.709589,3544,75,74,82,33,40,75,85,69,78,21
2009.731507,3552,75,69,82,33,39,74,85,67,74,21
2009.753425,3560,72,61,83,32,37,73,84,64,73,22
2009.775342,3568,68,55,82,31,35,73,82,62,72,21
2009.79726,3576,65,47,81,33,33,74,81,59,72,21
2009.819178,3584,61,40,78,34,31,71,80,56,70,20
2009.841096,3592,58,36,72,34,28,69,81,52,69,20
2009.863014,3600,55,34,68,35,26,65,78,51,64,20
2009.884932,3608,51,34,64,34,24,63,78,50,58,19
2009.906849,3616,48,31,62,34,25,61,76,49,54,19
2009.928767,3624,46,32,62,34,25,60,74,47,50,19
2009.950685,3632,44,30,61,34,24,58,73,45,48,20
2009.972603,3640,44,31,61,35,23,56,71,42,44,20
2009.994521,3648,42,29,61,35,22,54,70,42,43,21
2010.008219,3653,42,28,61,35,22,54,70,41,42,21
2010.030137,3661,42,26,59,35,22,52,70,40,40,20
2010.052055,3669,41,26,58,33,21,50,69,39,41,20
2010.073973,3677,40,26,58,33,21,49,68,37,41,21
2010.09589,3685,39,27,58,31,20,50,66,35,44,20
2010.117808,3693,39,27,59,29,19,49,65,35,43,19
2010.139726,3701,38,27,57,29,19,49,66,33,43,19
2010.161644,3709,37,26,55,28,19,49,66,34,41,18
2010.183562,3717,37,27,54,28,17,49,66,34,40,18
2010.205479,3725,36,29,53,28,18,51,65,35,37,19
2010.227397,3733,35,29,54,29,17,52,65,39,36,20
2010.249315,3741,35,30,55,28,16,57,67,43,36,20
2010.271233,3749,33,31,59,27,17,62,73,47,36,20
2010.293151,3757,36,35,65,29,20,67,78,53,38,20
2010.315068,3765,42,38,71,28,26,73,81,58,39,20
2010.336986,3773,50,42,76,29,36,75,83,62,41,19
2010.358904,3781,59,44,81,28,42,76,84,64,39,21
2010.380822,3789,66,46,84,29,47,77,84,67,38,21
2010.40274,3797,71,48,86,31,50,76,85,67,37,22
2010.424658,3805,74,54,86,30,56,75,86,68,39,21
2010.446575,3813,75,59,85,31,59,76,88,69,40,21
2010.468493,3821,77,62,83,31,60,76,89,70,46,21
2010.490411,3829,77,65,81,32,61,74,89,69,54,20
2010.512329,3837,78,71,81,34,64,71,87,68,61,21
2010.534247,3845,79,79,82,35,63,70,87,67,66,22
2010.556164,3853,81,86,85,35,62,71,85,68,72,24
2010.578082,3861,82,88,86,36,59,73,83,69,75,25
